Game ID,White,Black,Date of Game,Winner,Time Control,Opening,Black ELO,White ELO,Termination,Variant,Game Movelist
5152331355230a75a9acddbd1bf900333d9a8f29,Atul17,dosa15,2020.08.12,Black,120+0,Queen's Pawn Game: Anti-Torre,1500,1333,Normal,Standard,"d4,d5,Nf3,Bg4,h3,Bxf3,gxf3,Nf6,c3,c6,Bd2,e6,Bf4,Bd6,Bxd6,Qxd6,Nd2,O-O,Rg1,Nbd7,e4,dxe4,fxe4,e5,d5,Nc5,b4,Ncxe4,dxc6,Qxc6,b5,Qxc3,Rc1,Qd4,f3,Qf2#"
31288c080066e0c0fa4867d5d2dcd66f4def3003,dosa15,Atul17,2020.08.12,White,120+0,French Defense: Franco-Hiva Gambit,1333,1500,Time forfeit,Standard,"e4,f5,Nf3,e6,Nc3,d5,Bb5+,c6,Ba4,Na6,exd5,exd5,Ne5,d4,Nxc6,Qc7,Qh5+,Kd7,Ne5+,Kd6,Qxf5,Bxf5,Nf7+,Ke7,Nd5+,Ke6,Nxc7+,Kxf7,Nxa8,Nc5,Bb3+,Ke7,d3,Nxb3,cxb3,Nf6,Bg5,Ke8,Nc7+,Kd7,Nb5,Bb4+,Ke2,Re8+,Kf3,Be4+,dxe4,Nxe4,Rhe1,Rf8+,Kxe4,Bxe1,Rxe1,Re8+,Kxd4,Rxe1,Bd2,Kc6,Nxa7+,Kb6,Nc8+,Kc7,Ne7,Kd7,Nf5,Rd1,Kd3"
54026962c58e116680c614d648b5dbf6ea7aa800,Atul17,dosa15,2020.08.12,Black,120+0,Grob Opening,1500,1333,Normal,Standard,"g4,e5,Bg2,Nc6,e3,d5,d4,Nf6,dxe5,Nxe5,Nf3,Bxg4,Bd2,Bc5,O-O,O-O,Qe1,Nxf3+,Bxf3,Bxf3,e4,Nxe4,Bg5,Qxg5#"
dad759270ab8c79162fb2da32a5b07ebf0f679dd,dosa15,Atul17,2020.08.12,White,120+0,King's Pawn Game: Damiano Defense,1333,1500,Normal,Standard,"e4,e5,Nf3,f6,d4,Bb4+,c3,Bd6,Bc4,exd4,Qxd4,Nc6,Qd5,Nge7,Qf7#"
8af7caafce9c386fba5dcaa1437854d71c3cddf5,Atul17,dosa15,2020.08.12,White,120+0,King's Pawn Game: Wayward Queen Attack,1500,1333,Normal,Standard,"e4,e5,Qh5,Nc6,Bc4,Nf6,Qxf7#"
fb19e2a7d83cc5cdfe28836fa34b8f42533a2b9e,Atul17,dosa15,2020.08.12,Black,60+0,Scandinavian Defense,1500,1333,Time forfeit,Standard,"e4,d5,Bd3,Nf6,Nf3,e5,c4,Nc6,cxd5,Nd4,Nxd4,exd4,Qa4+,c6,Qb3,Qc7,Na3,Bd7,dxc6,Bxc6,Bb5,Bxa3,Qxa3,Nxe4,Bxc6+,Qxc6,Qf3,O-O,d3,Ng5,Qxc6,bxc6,Bxg5,Rfe8+,Kd1,f6,Re1,Rxe1+,Kxe1,fxg5,b4,Re8+,Kd1,a6,g3,g6,f4,g4,f5,Re3"
1ff3eb145e6d47a66e85fe864df9fc6d6dd917ff,Atul17,dosa15,2020.08.11,Black,60+0,Queen's Pawn Game: Mason Attack,1500,1333,Time forfeit,Standard,"f4,d5,d4,Nc6,Nf3,Bf5,g3,Nf6,Bh3,Bxh3,Ng5,Bg2,Rg1,Be4,Nd2,Nxd4,Ndxe4,Nxe4,Nxe4,dxe4,f5,e3,Bxe3,Nxf5,Bf4,e5,Qxd8+,Rxd8,Bxe5,Bd6,Bxd6,Rxd6,Rf1,Ne3,Rd1,Rxd1+"
dce6bc33d20bd9ab1f547f2e9058fd6009e47ba2,dosa15,Atul17,2020.08.11,White,60+0,Queen's Pawn Game: London System,1333,1500,Time forfeit,Standard,"d4,d5,Nf3,Nf6,Bf4,e6,e3,Nc6,c4,a5,Nc3,dxc4,Bxc4,Ra6,Bxa6,bxa6,O-O,Nb4,Qb3,Nc6,Qa4,Bd6,Bxd6,Bd7,Ne5,Qb8,Nxc6,Qxb2,Rab1,Qxc3,Rb8+,Bc8,Rxc8+,Kd7,Na7+,Kxd6,Rxh8"
001b2656af12ffc90b963c22a4401d661ab5be77,Atul17,dosa15,2020.08.11,Black,60+0,King's Pawn Game: Leonardis Variation,1500,1333,Time forfeit,Standard,"e4,e5,d3,Nf6,Nf3,Nc6,Bg5,Bc5,Bxf6,Qxf6,Nc3,O-O,Nd5,Qe6,Nxc7,Qh6,Nxa8,d6,Be2,Bg4,c4,Rxa8,Nd2,Bb4,Bxg4,Bxd2+,Qxd2,Qh4,g3,Qxg4,f3,Qxf3,Rf1,Qh5,Rf5,Qg4,Qe2,h5,Qxg4,hxg4,Rh5,Nd4,Rh8+,Kxh8"
6705c7bf13c5755f5384171993ceff6e95e453e1,dosa15,Atul17,2020.08.11,Black,60+0,Zukertort Opening: Vos Gambit,1333,1500,Time forfeit,Standard,"d4,e5,Nf3,d6,dxe5,dxe5,Nxe5,f6,Nd3,Bf5,Bf4,Bxd3,exd3,Qe7+,Qe2,Nc6,Bxc7,Rc8,Bg3,Rd8,Nc3,Nd4,Qxe7+,Kxe7,Be2,Nxc2+,Kd2,Nxa1,Rxa1,Rd7,Bg4,g5,Bxd7,Kxd7,Nd5,Bb4+,Kd1,Ne7,Rc1,Rc8,Nxb4,Rxc1+,Kxc1,a5"
36b2237c6c5db6901a88d21176e25ddc3a92502d,dosa15,Atul17,2020.08.11,White,60+8,Elephant Gambit,1500,1500,Normal,Standard,"e4,e5,Nf3,d5,Nc3,c6,Bb5,cxb5,O-O,Bg4,h3,Be6,d3,dxe4,Nxe4,Bc5,Bg5,f6,Be3,Bxe3,fxe3,f5,Nxe5,fxe4,Qh5+,g6,Qe2,Nc6,Qf2,Nxe5,Qf8+,Kd7,Qc5,Rc8,Qxe5,Rxc2,dxe4,Qe7,Qxh8,Rxb2,Qd4+,Ke8,Qxb2,Bxh3,Qxb5+,Kd8,Rfd1+,Kc8,Rac1+,Kb8,Rd7,Qxe4,Rd8+,Bc8,Rcxc8#"
e91157879ec24c13d594a43ce91b1dc9f56dd300,Atul17,dosa15,2020.08.11,Black,60+0,Vienna Game: Falkbeer Variation,1500,1333,Time forfeit,Standard,"e4,e5,Nc3,Nf6,d4,Bb4,Be3,Nc6,a3,exd4,Bxd4,Nxd4,axb4,c5,bxc5,Nb5,Bxb5,a6,Bc4,d5,Nxd5,Qe7,Nxf6+,Qxf6,Qd5,Be6,Qxb7,O-O,Bxe6,Qxe6,Nf3,Rab8,Qc6,Rfe8,Qxe6,Rxe6,Nd4,Rxe4+,Kf1,Rxd4"
9950f4353cef41c264646170ecb01c097bc49763,dosa15,Atul17,2020.08.11,White,60+0,Four Knights Game: Italian Variation,1333,1500,Time forfeit,Standard,"e4,e5,Nf3,Nc6,Nc3,Nf6,Bc4,d5,d4,Be6,Bxd5,Bxd5,Bg5,Bxe4,Nd5,h6,Bxf6,gxf6,Nxf6+,Qxf6,Nxe5,Qxe5,dxe5,Nxe5,O-O,Rd8,Qe2,f6,Rad1,Rxd1,Qxe4,Kd8,Rxd1+,Kc8,Qxe5,Bd6,Qe6+,Kb8,Qxf6"
8109f6ade15f2890bda16296c823e93f17e04716,Atul17,dosa15,2020.08.08,Black,1800+0,Alekhine Defense,1500,1500,Normal,Standard,"e4,Nf6,f4,Nxe4,Qe2,d5,Qb5+,c6,Qb4,e5,Qb3,Qh4+,g3,Qg4,c4,Bc5,d4,Bxd4,Be3,dxc4,Qc2,Bxe3,Qxe4,Bd4,h3,Qxg3+,Kd1,O-O,Bxc4,Rd8,Ne2,Bxb2+,Kc2,Qg6,Nd2,Bxa1,Rxa1,Bf5,Ng3,Bxe4+,Ngxe4,Rxd2+,Kxd2,Qxe4,Kc3,Qd4+,Kc2,Qxa1,Bb3,Na6,fxe5,Rd8,a4,Nb4#"
f4d982255f0831ed689fccab69b6cb954e88a27b,dosa15,Atul17,2020.08.08,White,600+0,Scotch Game,1500,1500,Normal,Standard,"d4,e5,Nf3,Nc6,e4,d6,Bb5,a6,d5,axb5,dxc6,bxc6,Nc3,d5,Bd2,b4,Ne2,dxe4,Nxe5,Bd6,Nxc6,Qd7,Nxb4,Bxb4,Bxb4,Rb8,a3,Nf6,O-O,Qb5,Nd4,Qc4,f3,e3,Re1,c5,Rxe3+,Kf8,Nc6,Rb6,Qd8+,Ne8,Qxe8#"
e79307d511729eb42f21d9d553b87d4382a2ba92,dosa15,Atul17,2020.08.04,White,-,Caro-Kann Defense,1500,1500,Normal,Standard,"e4,c6,Nc3,b5,d4,e5,dxe5,Be7,Nf3,d5,Bf4,Nd7,Bd3,dxe4,Nxe4,Qc7,O-O,Nc5,Nxc5,Bxc5,Qd2,Bb7,Rfe1,O-O-O,Bf5+,Kb8,e6,Rxd2,Bxc7+,Kxc7,Nxd2,Nh6,e7,Nxf5,e8=Q,Rxe8,Rxe8,Nd6,Re7+,Kd8,Rae1,Nf5,Rxb7,f6,Ne4,Be7,g4,Nd6,Nxd6,Bxd6,Rd1,Kc8,Rxa7,Bb8,Rad7,Be5,Rd8+,Kb7,R8d7+,Kb6,Rxg7,b4,Rxh7,Bxb2,Rb1,Ba3,c3,c5,Rh6,Ka5,Rxf6,bxc3,Rf8,Ka4,Ra8#"
66315342a75f281f2ae5e589fc07b1ae1a5d10b7,Atul17,dosa15,2021.09.22,Black,600+5,King's Indian Attack,1615,1185,Normal,Standard,"Nf3,d5,g3,Nf6,Bg2,Bf5,d4,Nc6,e3,e6,Nc3,Bd6,O-O,O-O,Bd2,e5,dxe5,Bxe5,Nxe5,Nxe5,Bxd5,Nxd5,Nxd5,Qxd5,Bb4,Nf3+,Kg2,Qxd1,Bxf8,Ne1+,Rxe1,Qxc2,Rec1,Qxb2,Rd1,Rxf8,Rd5,Be4+,Kf1,Bxd5,Rd1,Bc4+,Rd3,Bxd3+,Ke1,Qe2#"
f5e5c9aa9af23ed09bdc0d3bdee2af56ee09c953,dosa15,Atul17,2021.09.22,White,900+5,Queen's Pawn Game: Zukertort Variation,1185,1615,Normal,Standard,"d4,d5,Nf3,e6,Bf4,Bd6,Bxd6,Qxd6,c4,Qb4+,Nbd2,Qxb2,Qa4+,Bd7,Rb1,Qxb1+,Nxb1,Bxa4,e3,c6,Nc3,Bc2,Be2,Be4,Nh4,Nf6,cxd5,cxd5,Bb5+,Nc6,f3,Bxf3,Nxf3,O-O,O-O,a6,Bd3,Nb4,Bb1,Rac8,Na4,b5,Nc5,Nd7,Nxd7,Rfd8,Nfe5,a5,a3,Nc6,Nxc6,Rxc6,Ne5,Rc3,Nxf7,Kf8,Nxd8+,Ke7,Nb7,Rxa3,Bxh7,Rxe3,Nc5,Rc3,Bg8,Kd6,Bxe6,Rxc5,dxc5+,Kxc5,Rf7,b4,Rxg7,b3,Bf5,Kb4,Rb7+,Kc3,h4,a4,h5,b2,Ra7,d4,Rxa4,d3,Ra3+,Kb4,Bxd3,Kxa3,h6,Ka2,h7,b1=Q+,Bxb1+,Kxb1,h8=Q,Kc1,Qc3+,Kd1,Qd3+,Kc1,Qe2,Kb1,Kf2,Kc1,Ke3,Kb1,Kd3,Kc1,Qc2#"
192441c95057177ffcc4ace244425ffbbd3e6c34,manoghn,Atul17,2021.08.16,Black,600+0,Ponziani Opening: Jaenisch Counterattack,1185,1285,Time forfeit,Standard,"e4,e5,Nf3,Nc6,c3,Nf6,d3,b6,g4,Nxg4,d4,exd4,cxd4,Bb4+,Bd2,Qf6,e5,Bxd2+,Nbxd2,Qf4,h3,Nh6,Rg1,O-O,Qc2,Bb7,Bd3,Nxd4,Bxh7+,Kh8,Nxd4,Qh2,O-O-O,Qxf2,Rgf1,Qxd4,Nf3,Qf4+,Qd2,Qxd2+,Rxd2,g6,Ng5,Kg7,Rxd7,Rad8,Rdxf7+,Kh8,Rxf8+,Kg7"
9fe546ae87ad673352d4af902e8385ec61ab34e6,Atul17,dosa15,2021.05.19,Black,90+0,Hungarian Opening,1482,1333,Normal,Standard,"g3,d5,Bg2,Nf6,d3,Bf5,Nf3,Nc6,e4,e5,exd5,Nxd5,Nxe5,Nxe5,Bxd5,Qxd5,d4,Nf3+,Ke2,Bg4,Qd3,Nxd4+,Kd2,Qxh1,Qxd4,Qf3,Qe3+,Qxe3+,Kxe3,Be7,Nc3,O-O,Bd2,Bg5+,Ke4,Bxd2,Rb1,Bxc3,bxc3,f5+,Kf4,Rad8,h3,Be2,Ke3,Rfe8+,Kf4,g6,Re1,h6,Rxe2,Rxe2,Kf3,Rdd2,g4,Rxf2+,Ke3,Rxc2,gxf5,gxf5,Kd4,Rxa2,c4,Rf4+,Kc5,Ra5+,Kb4,b6,Kc3,Kf7,Kb4,Ke6,Kc3,Kd6,Kb4,Rd4,Kb3,Kc5,Kc3,Rxc4+,Kd3,Ra3+,Kd2,Rb4,Kc2,Rxh3,Kd2,Kc4,Ke2,Rb2+,Kf1,Rh1#"
beadba005993d3538be543fd7aed4b866723ccd0,Atul17,dosa15,2021.05.19,White,90+0,Scandinavian Defense,1482,1333,Time forfeit,Standard,"e4,d5,d3,e5,Nf3,f6,c4,Nc6,cxd5,Nd4,Nxd4,exd4,Bf4,Nh6,Bxh6,gxh6,Qa4+,c6,Qxd4,Bg4,f3,b6,b3,Bc5,Qc3,Bd7,d4,Bxd4,Qxd4,c5,Qd2,O-O,d6,Bc8,d7,Bxd7,Bc4+"
0522dffd41de72a6ce89f26d6968980f69b72fe0,Atul17,Anonymous,2021.05.19,White,300+15,Hungarian Opening,?,1185,Normal,Standard,"g3,e5,Bg2,Nf6,d3,Bd6,Nf3,O-O,O-O,c5,Bg5,h6,Bxf6,Qxf6,Nc3,Nc6,a3,b6,e4,h5,Nd5,Qd8,Nc3,f5,Qd2,f4,Nb5,Be7,c3,Na5,Qc2,Ba6,c4,Bb7,Nxe5,Bf6,Nf3,Bc6,b4,a6,Rab1,axb5,bxc5,bxc5,cxb5,Bxb5,Rxb5,Rb8,a4,Nc6,gxf4,g5,f5,Bd4,Nxd4,Nxd4,Qxc5,Ne2+,Kh1,d6,Qd5+,Kg7,Qd4+,Nxd4,Rfb1,g4,h3,g3,fxg3,Nf3,Bxf3,d5,a5,dxe4,dxe4,Qd2,Rxb8,Rf6,R8b7+,Kh6,R7b6,Qf2,Rxf6+,Kg7,Rg6+,Kf7,Rb3,Qf1+,Kh2,Ke8,Rb8+,Kd7,Rb7+,Kc8,e5,Qxf3,a6,Qe2+,Kg1,Qxa6,Rxa6,Kxb7,Ra2,Kb6,f6,Kc5,Rd2,Kc4,f7,Kc3,Rd8,Kc4,f8=Q,Kb5,Rd7,h4,Rd1,hxg3,Qc8,Kb4,Rb1+,Ka3,Qa8#"
cfb61a97551c1fcc16fbcd6e3154864fe3a6b841,dosa15,Atul17,2021.05.14,White,600+5,Queen's Pawn Game: London System,1252,1526,Normal,Standard,"d4,d5,Nf3,Nf6,Bf4,e6,e3,Bb4+,c3,Ba5,b4,O-O,bxa5,b6,Bd3,Bb7,O-O,Nbd7,Ng5,h6,Nh3,Ne4,Qg4,Ndf6,Qe2,c5,f3,Nd6,Be5,cxd4,cxd4,Rc8,Nd2,bxa5,Qf2,g6,Rab1,Qd7,Bxd6,Qxd6,Rxb7,Rb8,Rxb8,Qxb8,Qh4,Qd8,Qxh6,Nh7,f4,g5,Nxg5,f6,Qxh7#"
f35494bc5678f22bde67723b56e1ad307ed13430,Atul17,dosa15,2021.05.14,Black,600+5,Hungarian Opening,1491,1500,Normal,Standard,"g3,d5,Bg2,Nf6,Nf3,Bf5,O-O,Nc6,d3,e5,e4,Bg4,Bg5,Be7,Bxf6,Bxf6,exd5,Qxd5,Nc3,Qe6,Qe1,O-O,h3,Bxf3,Bxf3,Nd4,Qc1,Nxf3+,Kg2,Ng5,Re1,Qxh3+,Kg1,Nf3#"
ba3453d5483c47605c4f7c9fc8b5ef19e3123b19,Atul17,lichess AI level 5,2021.03.01,Black,960+8,King's Indian Attack,?,1500,Normal,Standard,"g3,d5,Nf3,h6,Bg2,Nc6,O-O,e5,d3,Nf6,e3,Bg4,Nc3,Qc8,e4,dxe4,dxe4,Nd4,Nd5,Nxd5,exd5,Bd6,h3,Nxf3+,Bxf3,Bxf3,Qxf3,h5,g4,Qd7,gxh5,f5,c4,O-O-O,Bg5,Rdf8,Rfe1,Kb8,c5,Bxc5,Rxe5,Bd4,Re7,Qb5,Rae1,Bc5,Qf4,Bd6,Rd1,Rxh5,Rxg7,Rxh3,a4,Qxb2,Bh6,Rh8,Qxf5,R3xh6,Qf7,Rh1+,Kg2,R8h2+,Kf3,Qxf2+,Kg4,Qg3+,Kf5,Rf2+,Ke6,Qe3+,Kd7,Rxf7+,Kd8,Rh8+,Rg8,Rxg8#"
eb23074bdaeb0fd59f11aceb28c83f8a2e90b00e,lichess AI level 5,Atul17,2021.03.01,White,960+8,Vienna Game: Max Lange Defense,1500,?,Normal,Standard,"e4,e5,Nc3,Nc6,Bb5,Nf6,Bc4,d5,exd5,Nxd5,Bxd5,Bb4,Qf3,O-O,Bxc6,bxc6,Qxc6,Bd7,Qb7"
106d602679bc08c55f9a3ebdabc2efa6cc2bd448,lichess AI level 4,Atul17,2021.01.27,White,300+0,Blackmar Gambit,1500,?,Time forfeit,Standard,"d4,d5,e4"
a68e34bc96d36561011e698d87c7f1a08e93f9f3,lichess AI level 4,Atul17,2021.01.27,White,300+0,Pirc Defense,1500,?,Time forfeit,Standard,"e4,d6,d4,c5,Nc3"
0b4b76309d9e278b40b94c80dbfb69ae696e7e63,lichess AI level 4,Atul17,2021.01.27,White,300+0,Van Geet Opening,1500,?,Time forfeit,Standard,"Nc3,Nc6,Nf3,b6,h4"
9740c07f22cd111aef9959c8d08f5091afbb603f,lichess AI level 4,Atul17,2021.01.26,White,900+2,Queen's Pawn Game,1500,?,Normal,Standard,"d4,c6,Nc3,d5,Nf3,Nf6,e3,Bg4,Be2,Nbd7,a3,e6,h3,Bh5,b3,Qa5,Qd3,Qc7,g4,Bg6,Qd2,Bd6,a4,O-O,Rg1,Ne4,Qd3,Nxf2,Qxg6,fxg6,Kxf2,Bh2,Rg2,g5,Bb2,Rf6,Ba3,Bd6,Bb2,Raf8,Rf1,Rh6,Rh1,e5,Ke1,exd4,exd4,Bg3+,Kd1,Bf4,Bc1,Qa5,Bd2,Nf6,Ne4,Bxd2,Nxf6+,Rhxf6,Nxd2,Rf2,Rg3,Re8,Re1,c5,Rf3,Rh2,Nc4,Qd8,Ne5,cxd4,Nf7,Qe7,Rf5,Rxe2,Rxe2,Qxe2+,Kc1,Qe6,Kb2,g6,Rf2,Qe3,Rf6,Qe7,Rf1,Kg7,Rf3,Rf8,Nxg5,Qe5,h4,Rxf3,Nxf3,Qf4,Ng5,Qxg4,a5,Qxh4,Nf3,Qe4,Nd2,Qe3,Nb1,d3,a6,dxc2,Kxc2,Qe2+,Kc3,Qe3+,Kb2,Qd3,Na3,d4,axb7,Qg3,b8=Q,Qxb8,Kc2,g5,Nc4,g4,Kd3,Qxb3+,Kd2,Qxc4,Ke1,g3,Kd1,g2,Kd2,g1=Q"
70fdcf1605975fa4206ab0ca37b72843bb07fa83,lichess AI level 4,Atul17,2021.01.26,White,480+2,Van Geet Opening,1500,?,Normal,Standard,"Nc3,Nc6,e3,e5,Nf3,d6,d4,exd4,exd4,Nxd4,Nd5,Nxf3+,Qxf3,Nf6,Bc4,Be6,Bg5,Be7,Bxf6,Bxf6,O-O,O-O,Rfb1,c6,Ne3,Bxc4,Nxc4,d5,Ne3,Re8,c3,Qd7,Ng4,Re4,Nxf6+,gxf6,Qxf6,Rg4,f3,Rg6,Qd4,Qd6,Rd1,Rh6,c4,Qxh2+,Kf2,Rd8,Rh1,Qd6,c5,Qf6,Qxf6,Rxf6,Rh4,d4,Rah1,b6,cxb6,axb6,R4h3,Re6,Rxh7,d3,Rh8+,Kg7,Rxd8,Re2+,Kg3,Rd2,b4,Kf6,Rd6+,Ke7,Rd4,Ke6,Rh2,Ke5,Rd8,c5,bxc5,bxc5,Re8+,Kf6,Rd8,c4,Rh1,c3,a3,c2,Rd6+,Ke7,Rd5,Rd1,Rhh5,c1=Q,Rc5,Qxc5,Rxc5,d2,Rc2,f6,Kg4,Ke6,Rc6+,Ke5,Rc2,f5+,Kg5,f4,Kg4,Kd4,Kxf4,Kd3,Rc8,Rc1,Re8,Rc4+,Ke5,d1=Q,Rd8+,Kc2,Rxd1,Kxd1,g4,Kd2,Kd5,Rc3,a4,Rxf3,g5,Rg3,Kc6,Rxg5,Kb6,Kc3,Kc6,Kb4,Kc7,Ra5,Kd7,Rxa4,Ke7,Ra6,Kf7,Kc5,Kg8,Kd6,Kg7,Ke7,Kh7,Rd6,Kh8,Kf6,Kg8,Rd7,Kh8,Kg6,Kg8,Rh7,Kf8,Kf6,Ke8,Re7+,Kf8,Re6,Kg8,Kg6,Kf8,Kf5,Kg8,Kg6,Kf8,Rf6+,Ke7,Kf5,Ke8,Ke6,Kd8,Rf8+,Kc7,Kd5,Kb6,Rf6+,Kc7,Rc6+,Kb7,Kc5,Ka7,Kb5,Kb7,Ka5,Kxc6"
4696d0dcae909724d5077cfbbaf10c346535e518,lichess AI level 4,Atul17,2021.01.26,White,480+2,King's Knight Opening: Normal Variation,1500,?,Normal,Standard,"e4,e5,Nf3,Nc6,h4,g6,Bc4,Nh6,d4,exd4,Bg5,Ne7,Qxd4,Rg8,Ne5,d6,f3,dxe5,Qxe5,Bg7,Qf4,f5,Nc3,c6,Rd1,Bd7,e5,Bxe5,Qxe5,Nf7,Qf6"
1b53758f3ffc367f858145a7bba094f2c13e78c0,lichess AI level 4,Atul17,2021.01.26,White,480+2,Van't Kruijs Opening,1500,?,Normal,Standard,"e3,c6,Nc3,d5,d3,Nf6,Bd2,e5,Nce2,Bd6,Nf3,O-O,Bc3,Na6,a3,c5,Nxe5,Bxe5,Bxe5,Re8,Bf4,d4,c3"
e8f1b194b1786dfbe56495748b7250b722c1db2a,lichess AI level 4,Atul17,2021.01.25,White,300+0,Zukertort Opening: Slav Invitation,1500,?,Normal,Standard,"Nf3,c6,d4,d5,Bg5,Nd7,Bd2,Ngf6,Nc3,e6,h4,Bd6,a4,h5,e3,e5,Nxe5,Nxe5,dxe5,Bxe5,Be2,Bd6,Bd3,O-O,Qc1,c5,O-O,d4,g3,dxc3,Bxc3,Be6,Rd1,Rc8,Bf1,b6,Bg2,a6,Qd2,Ne8,a5,b5,Bd5,Nf6,Bxe6,fxe6,Qxd6,Qxd6,Rxd6,Rfe8,f3,b4,Bd2,Ra8,e4,e5,Kf2,Kf7,b3,Ke7,Rd3,g6,Rb1,Rac8,Rd1,c4,bxc4,Rxc4,Rc1,b3,Rc3,Rb4,Rc7+,Kd8,cxb3,Rxb3,Bg5,Rb2+,Ke3,Rb3+,R1c3,Rxc3+,Rxc3,Ke7,f4,Kf7,Rc7+,Re7,Rxe7+,Kxe7,fxe5,Kf7,Bxf6,Ke6,Kf3,Kf7,g4,hxg4+,Kf4,g3,Kxg3,Kg8,e6,Kf8,Kg4,Ke8,Kg5,Kf8,Kh6,Ke8,Kxg6,Kf8,e7+,Kg8,e8=R#"
067ac47721c91cdff01652165761b6f4f6f03208,lichess AI level 4,Atul17,2021.01.25,White,480+2,Queen's Pawn Game,1500,?,Normal,Standard,"d4,c6,Nc3,d5,Qd2,Nf6,Qf4,Nbd7,Nf3,e6,a3,b6,g4,Nxg4,h4,Ngf6,h5,c5,Nb5,Rb8,e3,Rb7,h6,cxd4,hxg7,Bxg7,Qg3,Rg8,exd4,Ne4,Qh3,Ndf6,a4"
71e56442c0662a4136e888ba8c094976961b4a63,Atul17,lichess AI level 4,2021.01.25,Black,480+2,Grob Opening,?,1500,Normal,Standard,"g4,d5"
00d4a684af70a76254134e7de062e47c6b531a87,lichess AI level 4,Atul17,2021.01.25,White,480+2,Caro-Kann Defense: Exchange Variation,1500,?,Normal,Standard,"d4,c6,e4,d5,exd5,cxd5,Nc3,Nf6,h4,g6,Bf4,Nc6,Nb5,Bg7,Bc7,Qd7,Be5,O-O,Be2,Ne4,Nf3,Nd6,Nxd6,exd6,Bxg7,Kxg7,h5,gxh5,Qc1,Kh8,Qh6,Re8,Qf6+,Kg8,Qg5+,Kh8,Rxh5,Rg8,Qh6,Qe6,Qxh7#"
0acce044fd2a2ea51209c80d4120874ebb4cac4c,Atul17,lichess AI level 4,2021.01.25,Black,480+2,Bird Opening: From's Gambit,?,1500,Normal,Standard,"f4,e5"
b904f97e57841e8f9f078e340b598ee59902893b,lichess AI level 4,Atul17,2021.01.25,White,300+2,Saragossa Opening,1500,?,Normal,Standard,"c3,c6,d4,Nf6,e3,d5,Nf3,e6,Ne5,Nbd7,Nd3,Bd6,Be2,e5,e4,dxe4,dxe5,Bxe5,Nb4,Nc5,Qxd8+,Kxd8,O-O,Bd6,Bg5,h6,Bd2,Na6,Nxa6,bxa6,h3,Re8,Be3,Nd5,Nd2,g5,Nc4,Bc7,Rfd1,Ke7,Bd4,Kf8,a4,Kg8,Bc5,Bb6,Bd6,e3,Nxb6,Bf5,Nxa8,Rxa8,g4,Be4,Rd4,Re8,f3,Re6,Bg3,c5,Rdd1,Bg6,Rxd5,f5,gxf5,Bxf5,Rxf5"
19be04e71fefe4f5a29af96b9af16ead82b53b4a,lichess AI level 4,Atul17,2021.01.25,White,180+4,Nimzowitsch Defense,1500,?,Normal,Standard,"e4,Nc6,Ne2,b6,d3,Bb7,Nbc3,e6,Be3,Nf6,f3,Bd6,g4,O-O,g5,Nh5,f4,Nb4,Bc1,Nxf4,Bxf4,Bxf4,Nxf4,Qxg5,Ng2,d5,h4,Qf6,e5,Qxe5+,Kd2,Rad8,Qf3,Bc6,d4,Qd6,a3,Rfe8,Kc1,e5,dxe5,Rxe5,Nb5,Qh6+,Qf4,Qxf4+,Nxf4,Re4,Nc3,Rxf4,Ne2,Rg4,axb4,d4,Rh3,Bb5,Kd2,c5,h5,Re8,bxc5,bxc5,Ra5,Bd7,h6,Rge4,Rha3,R8e5,Ng3,Re1,Be2,Rg1,Rxa7,Be8,hxg7,Kxg7,Rf3,Kh8,Rf5,Rxf5,Nxf5,Rg6,Nh4,Rh6,Nf5,Rf6,Bd3,c4,Re7,Rxf5,Rxe8+,Kg7,Bxf5,Kf6,Bd7,c3+,bxc3,dxc3+,Kd3,h5,Kd4,Kg5,Rc8,h4,Ke5,Kh5,Kf6,h3,Bf5,h2,Rh8#"
08c769da14b8382ea7bffaa27566220670a87300,dosa15,Atul17,2021.01.24,White,600+5,King's Pawn Game: Nimzowitsch Defense,1500,1350,Normal,Standard,"e4,Nc6,d4,e6,Nc3,b6,e5,Bb7,Nf3,d5,Bd3,Bb4,Bd2,Qe7,O-O,O-O-O,Nb5,Ba6,Nxa7+,Nxa7,Bxa6+,Kb8,Bxb4,Qxb4,c3,Qxb2,Qd3,Qa3,Nd2,c5,Nb3,c4,Qg3,g6,Qg5,Rf8,Nc5,f6,exf6,h6,Qe5+,Ka8,Bb7#"
8d8f059b5cfc86d4e5efe1e6c9a486ab3fc7a1c2,dosa15,Atul17,2021.01.21,White,600+5,?,1500,1500,Normal,Antichess,"e4,c5,d4,cxd4,Qxd4,d6,Qxd6,Qxd6,Kd1,Qxd1,Ba6,Qxc2,Bxb7,Qxe4,Bxa8,Qxa8,g4,Bxg4,Nh3,Bxh3,Bh6,Qxh1,Bxg7,Qxh2,Bxf8,Qxf2,Bxe7,Kxe7,Nd2,Qxd2,Rd1,Qxd1,a4,Qxa4,b3,Qxb3#"
